# Generated by QuTiP: 5999x2 real matrix in decimal format [',' separated values].
6.6622207402,-0.9306877335
6.6722240747,-0.9271185225
6.6822274091,-0.9234704571
6.6922307436,-0.9197445628
6.7022340780,-0.9159418838
6.7122374125,-0.9120634819
6.7222407469,-0.9081104360
6.7322440814,-0.9040838422
6.7422474158,-0.8999848123
6.7522507503,-0.8958144740
6.7622540847,-0.8915739701
6.7722574191,-0.8872644579
6.7822607536,-0.8828871086
6.7922640880,-0.8784431069
6.8022674225,-0.8739336503
6.8122707569,-0.8693599488
6.8222740914,-0.8647232237
6.8322774258,-0.8600247079
6.8422807603,-0.8552656445
6.8522840947,-0.8504472868
6.8622874291,-0.8455708975
6.8722907636,-0.8406377482
6.8822940980,-0.8356491187
6.8922974325,-0.8306062965
6.9023007669,-0.8255105762
6.9123041014,-0.8203632591
6.9223074358,-0.8151656523
6.9323107703,-0.8099190686
6.9423141047,-0.8046248253
6.9523174391,-0.7992842442
6.9623207736,-0.7938986510
6.9723241080,-0.7884693742
6.9823274425,-0.7829977452
6.9923307769,-0.7774850976
7.0023341114,-0.7719327661
7.0123374458,-0.7663420869
7.0223407803,-0.7607143965
7.0323441147,-0.7550510311
7.0423474491,-0.7493533268
7.0523507836,-0.7436226182
7.0623541180,-0.7378602386
7.0723574525,-0.7320675191
7.0823607869,-0.7262457882
7.0923641214,-0.7203963713
7.1023674558,-0.7145205904
7.1123707903,-0.7086197633
7.1223741247,-0.7026952035
7.1323774592,-0.6967482193
7.1423807936,-0.6907801140
7.1523841280,-0.6847921846
7.1623874625,-0.6787857223
7.1723907969,-0.6727620112
7.1823941314,-0.6667223287
7.1923974658,-0.6606679445
7.2024008003,-0.6546001204
7.2124041347,-0.6485201099
7.2224074692,-0.6424291580
7.2324108036,-0.6363285006
7.2424141380,-0.6302193641
7.2524174725,-0.6241029654
7.2624208069,-0.6179805112
7.2724241414,-0.6118531979
7.2824274758,-0.6057222111
7.2924308103,-0.5995887254
7.3024341447,-0.5934539042
7.3124374792,-0.5873188993
7.3224408136,-0.5811848504
7.3324441480,-0.5750528854
7.3424474825,-0.5689241195
7.3524508169,-0.5627996555
7.3624541514,-0.5566805831
7.3724574858,-0.5505679791
7.3824608203,-0.5444629069
7.3924641547,-0.5383664162
7.4024674892,-0.5322795433
7.4124708236,-0.5262033103
7.4224741581,-0.5201387254
7.4324774925,-0.5140867823
7.4424808269,-0.5080484606
7.4524841614,-0.5020247252
7.4624874958,-0.4960165260
7.4724908303,-0.4900247987
7.4824941647,-0.4840504633
7.4924974992,-0.4780944254
7.5025008336,-0.4721575751
7.5125041681,-0.4662407871
7.5225075025,-0.4603449211
7.5325108369,-0.4544708212
7.5425141714,-0.4486193159
7.5525175058,-0.4427912184
7.5625208403,-0.4369873261
7.5725241747,-0.4312084208
7.5825275092,-0.4254552688
7.5925308436,-0.4197286205
7.6025341781,-0.4140292105
7.6125375125,-0.4083577579
7.6225408469,-0.4027149660
7.6325441814,-0.3971015223
7.6425475158,-0.3915180986
7.6525508503,-0.3859653510
7.6625541847,-0.3804439199
7.6725575192,-0.3749544300
7.6825608536,-0.3694974906
7.6925641881,-0.3640736952
7.7025675225,-0.3586836218
7.7125708570,-0.3533278329
7.7225741914,-0.3480068759
7.7325775258,-0.3427212823
7.7425808603,-0.3374715689
7.7525841947,-0.3322582369
7.7625875292,-0.3270817725
7.7725908636,-0.3219426469
7.7825941981,-0.3168413163
7.7925975325,-0.3117782221
7.8026008670,-0.3067537910
7.8126042014,-0.3017684347
7.8226075358,-0.2968225509
7.8326108703,-0.2919165224
7.8426142047,-0.2870507180
7.8526175392,-0.2822254920
7.8626208736,-0.2774411848
7.8726242081,-0.2726981229
7.8826275425,-0.2679966187
7.8926308770,-0.2633369712
7.9026342114,-0.2587194655
7.9126375458,-0.2541443735
7.9226408803,-0.2496119536
7.9326442147,-0.2451224513
7.9426475492,-0.2406760987
7.9526508836,-0.2362731153
7.9626542181,-0.2319137077
7.9726575525,-0.2275980700
7.9826608870,-0.2233263835
7.9926642214,-0.2190988177
8.0026675559,-0.2149155295
8.0126708903,-0.2107766640
8.0226742247,-0.2066823543
8.0326775592,-0.2026327219
8.0426808936,-0.1986278766
8.0526842281,-0.1946679167
8.0626875625,-0.1907529296
8.0726908970,-0.1868829911
8.0826942314,-0.1830581663
8.0926975659,-0.1792785094
8.1027009003,-0.1755440640
8.1127042347,-0.1718548629
8.1227075692,-0.1682109290
8.1327109036,-0.1646122745
8.1427142381,-0.1610589018
8.1527175725,-0.1575508032
8.1627209070,-0.1540879614
8.1727242414,-0.1506703493
8.1827275759,-0.1472979304
8.1927309103,-0.1439706589
8.2027342447,-0.1406884795
8.2127375792,-0.1374513283
8.2227409136,-0.1342591321
8.2327442481,-0.1311118090
8.2427475825,-0.1280092687
8.2527509170,-0.1249514121
8.2627542514,-0.1219381318
8.2727575859,-0.1189693123
8.2827609203,-0.1160448299
8.2927642548,-0.1131645529
8.3027675892,-0.1103283418
8.3127709236,-0.1075360496
8.3227742581,-0.1047875213
8.3327775925,-0.1020825947
8.3427809270,-0.0994211004
8.3527842614,-0.0968028616
8.3627875959,-0.0942276944
8.3727909303,-0.0916954079
8.3827942648,-0.0892058047
8.3927975992,-0.0867586802
8.4028009336,-0.0843538235
8.4128042681,-0.0819910171
8.4228076025,-0.0796700370
8.4328109370,-0.0773906532
8.4428142714,-0.0751526292
8.4528176059,-0.0729557226
8.4628209403,-0.0707996851
8.4728242748,-0.0686842624
8.4828276092,-0.0666091945
8.4928309436,-0.0645742157
8.5028342781,-0.0625790548
8.5128376125,-0.0606234352
8.5228409470,-0.0587070749
8.5328442814,-0.0568296864
8.5428476159,-0.0549909773
8.5528509503,-0.0531906500
8.5628542848,-0.0514284020
8.5728576192,-0.0497039257
8.5828609537,-0.0480169088
8.5928642881,-0.0463670343
8.6028676225,-0.0447539805
8.6128709570,-0.0431774210
8.6228742914,-0.0416370251
8.6328776259,-0.0401324576
8.6428809603,-0.0386633790
8.6528842948,-0.0372294454
8.6628876292,-0.0358303089
8.6728909637,-0.0344656174
8.6828942981,-0.0331350148
8.6928976325,-0.0318380973
8.7029009670,-0.0305745881
8.7129043014,-0.0293440758
8.7229076359,-0.0281461888
8.7329109703,-0.0269805518
8.7429143048,-0.0258467858
8.7529176392,-0.0247445082
8.7629209737,-0.0236733332
8.7729243081,-0.0226328711
8.7829276425,-0.0216227293
8.7929309770,-0.0206425113
8.8029343114,-0.0196918179
8.8129376459,-0.0187702464
8.8229409803,-0.0178773909
8.8329443148,-0.0170128425
8.8429476492,-0.0161761894
8.8529509837,-0.0153670166
8.8629543181,-0.0145849062
8.8729576526,-0.0138294377
8.8829609870,-0.0131001873
8.8929643214,-0.0123967290
8.9029676559,-0.0117186336
8.9129709903,-0.0110654696
8.9229743248,-0.0104368028
8.9329776592,-0.0098321963
8.9429809937,-0.0092512108
8.9529843281,-0.0086934047
8.9629876626,-0.0081583338
8.9729909970,-0.0076455518
8.9829943314,-0.0071546097
8.9929976659,-0.0066850568
9.0030010003,-0.0062364397
9.0130043348,-0.0058083033
9.0230076692,-0.0054001901
9.0330110037,-0.0050116406
9.0430143381,-0.0046421936
9.0530176726,-0.0042913856
9.0630210070,-0.0039587513
9.0730243414,-0.0036438238
9.0830276759,-0.0033461342
9.0930310103,-0.0030652117
9.1030343448,-0.0028005842
9.1130376792,-0.0025517777
9.1230410137,-0.0023183167
9.1330443481,-0.0020997240
9.1430476826,-0.0018955212
9.1530510170,-0.0017052281
9.1630543515,-0.0015283634
9.1730576859,-0.0013644443
9.1830610203,-0.0012129867
9.1930643548,-0.0010735054
9.2030676892,-0.0009455137
9.2130710237,-0.0008285240
9.2230743581,-0.0007220301
9.2330776926,-0.0006255596
9.2430810270,-0.0005386219
9.2530843615,-0.0004607250
9.2630876959,-0.0003913762
9.2730910303,-0.0003300821
9.2830943648,-0.0002763482
9.2930976992,-0.0002296794
9.3031010337,-0.0001895799
9.3131043681,-0.0001555532
9.3231077026,-0.0001271022
9.3331110370,-0.0001037293
9.3431143715,-0.0000849363
9.3531177059,-0.0000702247
9.3631210403,-0.0000590955
9.3731243748,-0.0000510495
9.3831277092,-0.0000455859
9.3931310437,-0.0000422065
9.4031343781,-0.0000404119
9.4131377126,-0.0000396943
9.4231410470,-0.0000395633
9.4331443815,-0.0000395141
9.4431477159,-0.0000390466
