# Generated by QuTiP: 700x2 real matrix in decimal format [',' separated values].
13.0472103004,0.5259468398
13.0758226037,0.7704442598
13.1044349070,0.8956179965
13.1330472103,0.9473001031
13.1616595136,0.9639608372
13.1902718169,0.9666463891
13.2188841202,0.9675852746
13.2474964235,0.9764605222
13.2761087268,0.9936501763
13.3047210300,0.9948813232
13.3333333333,0.9239325660
13.3619456366,0.7152293604
13.3905579399,0.3498782555
13.4191702432,-0.1016602798
13.4477825465,-0.5133353488
13.4763948498,-0.7933372344
13.5050071531,-0.9341039447
13.5336194564,-0.9843958881
13.5622317597,-0.9961716113
13.5908440629,-0.9979913248
13.6194563662,-0.9984440544
13.6480686695,-0.9989036881
13.6766809728,-0.9975706764
13.7052932761,-0.9801147501
13.7339055794,-0.9075756914
13.7625178827,-0.7226342129
13.7911301860,-0.3898832803
13.8197424893,0.0515843360
13.8483547926,0.4868988080
13.8769670959,0.8011810898
13.9055793991,0.9578356339
13.9341917024,0.9994365641
13.9628040057,0.9919090665
13.9914163090,0.9792927563
14.0200286123,0.9749423257
14.0486409156,0.9743404206
14.0772532189,0.9681427334
14.1058655222,0.9430161139
14.1344778255,0.8718888101
14.1630901288,0.7097852780
14.1917024320,0.4160309220
14.2203147353,0.0023497109
14.2489270386,-0.4395089343
14.2775393419,-0.7839824138
14.3061516452,-0.9613818246
14.3347639485,-0.9952296484
14.3633762518,-0.9593003540
14.3919885551,-0.9171235075
14.4206008584,-0.8958073243
14.4492131617,-0.8922936337
14.4778254649,-0.8900550391
14.5064377682,-0.8697399749
14.5350500715,-0.8075142836
14.5636623748,-0.6684883461
14.5922746781,-0.4144347015
14.6208869814,-0.0388612119
14.6494992847,0.3936116608
14.6781115880,0.7607027988
14.7067238913,0.9633086828
14.7353361946,0.9948587759
14.7639484979,0.9263828988
14.7925608011,0.8400294095
14.8211731044,0.7830512583
14.8497854077,0.7624892890
14.8783977110,0.7604819469
14.9070100143,0.7505747525
14.9356223176,0.7052163137
14.9642346209,0.5937371673
14.9928469242,0.3826609638
15.0214592275,0.0558840792
15.0500715308,-0.3477367285
15.0786838340,-0.7222293544
15.1072961373,-0.9505019700
15.1359084406,-0.9898892527
15.1645207439,-0.8944821024
15.1931330472,-0.7581953924
15.2217453505,-0.6507708485
15.2503576538,-0.5961584227
15.2789699571,-0.5827692344
15.3075822604,-0.5811971969
15.3361945637,-0.5575754005
15.3648068670,-0.4787948959
15.3934191702,-0.3131563252
15.4220314735,-0.0400872124
15.4506437768,0.3215058341
15.4792560801,0.6881638670
15.5078683834,0.9385358216
15.5364806867,0.9955948540
15.5650929900,0.8838307777
15.5937052933,0.6981584676
15.6223175966,0.5296623219
15.6509298999,0.4233587659
15.6795422031,0.3798998728
15.7081545064,0.3732337410
15.7367668097,0.3662287220
15.7653791130,0.3208104460
15.7939914163,0.2029333245
15.8226037196,-0.0113546881
15.8512160229,-0.3175362121
15.8798283262,-0.6562248032
15.9084406295,-0.9157711323
15.9370529328,-0.9950667315
15.9656652361,-0.8813875511
15.9942775393,-0.6561816037
16.0228898426,-0.4258079577
16.0515021459,-0.2580075524
16.0801144492,-0.1692555443
16.1087267525,-0.1415199076
16.1373390558,-0.1395826860
16.1659513591,-0.1224211398
16.1945636624,-0.0513236200
16.2231759657,0.1028450691
16.2517882690,0.3468947847
16.2804005722,0.6431810812
16.3090128755,0.8981723725
16.3376251788,0.9999996444
16.3662374821,0.8985405561
16.3948497854,0.6480490946
16.4234620887,0.3604198229
16.4520743920,0.1262761690
16.4806866953,-0.0193046946
16.5092989986,-0.0844112907
16.5379113019,-0.0989439685
16.5665236052,-0.1021706647
16.5951359084,-0.1351165626
16.6237482117,-0.2323239829
16.6523605150,-0.4104844025
16.6809728183,-0.6506943334
16.7095851216,-0.8819050844
16.7381974249,-0.9961423352
16.7668097282,-0.9148379419
16.7954220315,-0.6560679001
16.8240343348,-0.3233125355
16.8526466381,-0.0261512151
16.8812589413,0.1791406157
16.9098712446,0.2896646143
16.9384835479,0.3299917261
16.9670958512,0.3348986884
16.9957081545,0.3432584328
17.0243204578,0.3923598931
17.0529327611,0.5074433445
17.0815450644,0.6859426347
17.1101573677,0.8798298180
17.1387696710,0.9953484181
17.1673819742,0.9381903598
17.1959942775,0.6881937903
17.2246065808,0.3260212575
17.2532188841,-0.0277117258
17.2818311874,-0.2927058584
17.3104434907,-0.4520056639
17.3390557940,-0.5263928086
17.3676680973,-0.5476242451
17.3962804006,-0.5495599862
17.4248927039,-0.5669027061
17.4535050072,-0.6290127046
17.4821173104,-0.7460740664
17.5107296137,-0.8913280487
17.5393419170,-0.9916901498
17.5679542203,-0.9520218423
17.5965665236,-0.7213665371
17.6251788269,-0.3474027399
17.6537911302,0.0511708090
17.6824034335,0.3710048066
17.7110157368,0.5761299837
17.7396280401,0.6832961033
17.7682403433,0.7254544242
17.7968526466,0.7334178876
17.8254649499,0.7358532654
17.8540772532,0.7602168370
17.8826895565,0.8241190528
17.9113018598,0.9186145139
17.9399141631,0.9933782378
17.9685264664,0.9639091322
17.9971387697,0.7602200968
18.0257510730,0.3931331177
18.0543633763,-0.0353716238
18.0829756795,-0.4046644377
18.1115879828,-0.6535960563
18.1402002861,-0.7900073668
18.1688125894,-0.8511536357
18.1974248927,-0.8708607634
18.2260371960,-0.8732657723
18.2546494993,-0.8789815322
18.2832618026,-0.9053135183
18.3118741059,-0.9544747692
18.3404864092,-0.9967690804
18.3690987124,-0.9656089737
18.3977110157,-0.7864082140
18.4263233190,-0.4388364985
18.4549356223,0.0030204579
18.4835479256,0.4129601474
18.5121602289,0.7024824962
18.5407725322,0.8625681650
18.5693848355,0.9336332574
18.5979971388,0.9589300792
18.6266094421,0.9646769916
18.6552217454,0.9650089122
18.6838340486,0.9707650511
18.7124463519,0.9870352917
18.7410586552,0.9991881695
18.7696709585,0.9605728139
18.7982832618,0.8034368113
18.8268955651,0.4866130165
18.8555078684,0.0506707835
18.8841201717,-0.3875714875
18.9127324750,-0.7158884284
18.9413447783,-0.8990053211
18.9699570815,-0.9731817656
18.9985693848,-0.9937583591
19.0271816881,-0.9975055282
19.0557939914,-0.9981806653
19.0844062947,-0.9986390415
19.1130185980,-0.9988320627
19.1416309013,-0.9901908148
19.1702432046,-0.9423576163
19.1988555079,-0.8010191779
19.2274678112,-0.5171325675
19.2560801144,-0.1014027813
19.2846924177,0.3507559304
19.3133047210,0.7137189650
19.3419170243,0.9209028670
19.3705293276,0.9937499023
19.3991416309,0.9968602180
19.4277539342,0.9838097482
19.4563662375,0.9770415993
19.4849785408,0.9762084673
19.5135908441,0.9729985128
19.5422031474,0.9563683314
19.5708154506,0.9049471472
19.5994277539,0.7785999136
19.6280400572,0.5304735526
19.6566523605,0.1496062590
19.6852646638,-0.2973298476
19.7138769671,-0.6861764471
19.7424892704,-0.9206826637
19.7711015737,-0.9955237726
19.7997138770,-0.9752400925
19.8283261803,-0.9313461974
19.8569384835,-0.9030965328
19.8855507868,-0.8955117903
19.9141630901,-0.8949255074
19.9427753934,-0.8827438320
19.9713876967,-0.8375594387
20.0000000000,-0.7283397542
