# Generated by QuTiP: 2000x2 real matrix in decimal format [',' separated values].
7.3736868434,-0.8916143099
7.3836918459,-0.9007004440
7.3936968484,-0.9129518596
7.4037018509,-0.9280994653
7.4137068534,-0.9453645060
7.4237118559,-0.9633812158
7.4337168584,-0.9801550822
7.4437218609,-0.9930753716
7.4537268634,-0.9990012367
7.4637318659,-0.9944370208
7.4737368684,-0.9758025088
7.4837418709,-0.9397874832
7.4937468734,-0.8837586847
7.5037518759,-0.8061657156
7.5137568784,-0.7068772323
7.5237618809,-0.5873767381
7.5337668834,-0.4507628035
7.5437718859,-0.3015309682
7.5537768884,-0.1451573013
7.5637818909,0.0124545316
7.5737868934,0.1655717367
7.5837918959,0.3091781118
7.5937968984,0.4393845920
7.6038019010,0.5536529832
7.6138069035,0.6508256560
7.6238119060,0.7309864326
7.6338169085,0.7952046047
7.6438219110,0.8452223313
7.6538269135,0.8831410795
7.6638319160,0.9111490758
7.6738369185,0.9313145260
7.6838419210,0.9454533291
7.6938469235,0.9550674277
7.7038519260,0.9613418078
7.7138569285,0.9651840116
7.7238619310,0.9672886512
7.7338669335,0.9682102206
7.7438719360,0.9684294233
7.7538769385,0.9684012889
7.7638819410,0.9685770385
7.7738869435,0.9693939664
7.7838919460,0.9712374630
7.7938969485,0.9743740162
7.8039019510,0.9788648286
7.8139069535,0.9844685828
7.8239119560,0.9905447929
7.8339169585,0.9959712112
7.8439219610,0.9990910210
7.8539269635,0.9977071886
7.8639319660,0.9891418244
7.8739369685,0.9703757655
7.8839419710,0.9382761726
7.8939469735,0.8899067144
7.9039519760,0.8228966875
7.9139569785,0.7358250610
7.9239619810,0.6285584214
7.9339669835,0.5024747445
7.9439719860,0.3605130996
7.9539769885,0.2070146772
7.9639819910,0.0473591129
7.9739869935,-0.1125570716
7.9839919960,-0.2669182764
7.9939969985,-0.4105653273
8.0040020010,-0.5394567940
8.0140070035,-0.6509496023
8.0240120060,-0.7438774351
8.0340170085,-0.8184390645
8.0440220110,-0.8759450651
8.0540270135,-0.9184846747
8.0640320160,-0.9485750369
8.0740370185,-0.9688432644
8.0840420210,-0.9817738807
8.0940470235,-0.9895359841
8.1040520260,-0.9938897182
8.1140570285,-0.9961616891
8.1240620310,-0.9972736734
8.1340670335,-0.9978072120
8.1440720360,-0.9980870508
8.1540770385,-0.9982679313
8.1640820410,-0.9984114179
8.1740870435,-0.9985421398
8.1840920460,-0.9986760411
8.1940970485,-0.9988170130
8.2041020510,-0.9989223098
8.2141070535,-0.9988410152
8.2241120560,-0.9982335701
8.2341170585,-0.9964834105
8.2441220610,-0.9926143621
8.2541270635,-0.9852295751
8.2641320660,-0.9724891841
8.2741370685,-0.9521441003
8.2841420710,-0.9216412002
8.2941470735,-0.8783093080
8.3041520760,-0.8196246029
8.3141570785,-0.7435386302
8.3241620810,-0.6488331729
8.3341670835,-0.5354493728
8.3441720860,-0.4047273354
8.3541770885,-0.2594948133
8.3641820910,-0.1039617603
8.3741870935,0.0565892717
8.3841920960,0.2162857870
8.3941970985,0.3692513097
8.4042021011,0.5101996479
8.4142071036,0.6349398386
8.4242121061,0.7407127650
8.4342171086,0.8263221772
8.4442221111,0.8920585302
8.4542271136,0.9394567387
8.4642321161,0.9709494715
8.4742371186,0.9894836702
8.4842421211,0.9981591488
8.4942471236,0.9999303418
8.5042521261,0.9973920164
8.5142571286,0.9926521747
8.5242621311,0.9872830977
8.5342671336,0.9823348045
8.5442721361,0.9783930563
8.5542771386,0.9756646348
8.5642821411,0.9740744814
8.5742871436,0.9733613516
8.5842921461,0.9731607636
8.5942971486,0.9730661691
8.6043021511,0.9726621777
8.6143071536,0.9715275422
8.6243121561,0.9692063125
8.6343171586,0.9651549597
8.6443221611,0.9586727013
8.6543271636,0.9488277290
8.6643321661,0.9343944837
8.6743371686,0.9138190119
8.6843421711,0.8852296466
8.6943471736,0.8465088456
8.7043521761,0.7954372388
8.7143571786,0.7299121882
8.7243621811,0.6482299420
8.7343671836,0.5494040086
8.7443721861,0.4334755452
8.7543771886,0.3017575285
8.7643821911,0.1569542931
8.7743871936,0.0031062980
8.7843921961,-0.1546613851
8.7943971986,-0.3105719006
8.8044022011,-0.4587548109
8.8144072036,-0.5938433496
8.8244122061,-0.7115118487
8.8344172086,-0.8088663913
8.8444222111,-0.8846312357
8.8544272136,-0.9391205002
8.8644322161,-0.9740201140
8.8744372186,-0.9920400615
8.8844422211,-0.9965075246
8.8944472236,-0.9909675851
8.9044522261,-0.9788416506
8.9144572286,-0.9631721265
8.9244622311,-0.9464612523
8.9344672336,-0.9305966732
8.9444722361,-0.9168475770
8.9544772386,-0.9059121746
8.9644822411,-0.8979983011
8.9744872436,-0.8929215444
8.9844922461,-0.8902083249
8.9944972486,-0.8891935607
9.0045022511,-0.8891043444
9.0145072536,-0.8891219537
9.0245122561,-0.8884206219
9.0345172586,-0.8861742242
9.0445222611,-0.8815375355
9.0545272636,-0.8736054328
9.0645322661,-0.8613590963
9.0745372686,-0.8436123584
9.0845422711,-0.8189739630
9.0945472736,-0.7858428697
9.1045522761,-0.7424529235
9.1145572786,-0.6869793480
9.1245622811,-0.6177128617
9.1345672836,-0.5332958745
9.1445722861,-0.4330005736
9.1545772886,-0.3170127105
9.1645822911,-0.1866706620
9.1745872936,-0.0446034506
9.1845922961,0.1052837662
9.1945972986,0.2580084236
9.2046023012,0.4078918906
9.2146073037,0.5490828106
9.2246123062,0.6761467360
9.2346173087,0.7846266157
9.2446223112,0.8714801525
9.2546273137,0.9353242999
9.2646323162,0.9764573950
9.2746373187,0.9966739061
9.2846423212,0.9989233066
9.2946473237,0.9868854623
9.3046523262,0.9645358195
9.3146573287,0.9357607227
9.3246623312,0.9040604316
9.3346673337,0.8723539116
9.3446723362,0.8428802736
9.3546773387,0.8171799962
9.3646823412,0.7961342647
9.3746873437,0.7800415883
9.3846923462,0.7687145626
9.3946973487,0.7615841492
9.4047023512,0.7578024242
9.4147073537,0.7563368769
9.4247123562,0.7560506775
9.4347173587,0.7557617079
9.4447223612,0.7542900537
9.4547273637,0.7504621350
9.4647323662,0.7431081603
9.4747373687,0.7310352353
9.4847423712,0.7129932685
9.4947473737,0.6876451617
9.5047523762,0.6535564301
9.5147573787,0.6092212483
9.5247623812,0.5531378310
9.5347673837,0.4839413935
9.5447723862,0.4005942897
9.5547773887,0.3026200560
