# Generated by QuTiP: 2000x2 real matrix in decimal format [',' separated values].
6.9634817409,-0.0039521446
6.9734867434,-0.0132165001
6.9834917459,-0.0267431143
6.9934967484,-0.0449057926
7.0035017509,-0.0679154663
7.0135067534,-0.0957707795
7.0235117559,-0.1282016418
7.0335167584,-0.1646130837
7.0435217609,-0.2040416626
7.0535267634,-0.2451388123
7.0635317659,-0.2861966604
7.0735367684,-0.3252271310
7.0835417709,-0.3600968706
7.0935467734,-0.3887089825
7.1035517759,-0.4092102288
7.1135567784,-0.4201933893
7.1235617809,-0.4208613135
7.1335667834,-0.4111236427
7.1435717859,-0.3916085276
7.1535767884,-0.3635872520
7.1635817909,-0.3288256833
7.1735867934,-0.2893890665
7.1835917959,-0.2474329825
7.1935967984,-0.2050121252
7.2036018009,-0.1639308323
7.2136068034,-0.1256485861
7.2236118059,-0.0912399544
7.2336168084,-0.0614012081
7.2436218109,-0.0364887998
7.2536268134,-0.0165742790
7.2636318159,-0.0015024254
7.2736368184,0.0090563321
7.2836418209,0.0155636852
7.2936468234,0.0185819154
7.3036518259,0.0187508864
7.3136568284,0.0167702982
7.3236618309,0.0133838409
7.3336668334,0.0093631750
7.3436718359,0.0054910537
7.3536768384,0.0025422896
7.3636818409,0.0012664314
7.3736868434,0.0023715109
7.3836918459,0.0065063679
7.3936968484,0.0142439759
7.4037018509,0.0260611667
7.4137068534,0.0423125732
7.4237118559,0.0631961844
7.4337168584,0.0887100158
7.4437218609,0.1186025763
7.4537268634,0.1523236599
7.4637318659,0.1889863247
7.4737368684,0.2273528658
7.4837418709,0.2658585604
7.4937468734,0.3026827366
7.5037518759,0.3358697057
7.5137568784,0.3634914148
7.5237618809,0.3838345194
7.5337668834,0.3955822551
7.5437718859,0.3979652155
7.5537768884,0.3908519662
7.5637818909,0.3747641453
7.5737868934,0.3508130733
7.5837918959,0.3205695112
7.5937968984,0.2858897493
7.6038019010,0.2487272880
7.6138069035,0.2109587340
7.6238119060,0.1742457055
7.6338169085,0.1399453306
7.6438219110,0.1090690444
7.6538269135,0.0822836246
7.6638319160,0.0599413189
7.6738369185,0.0421256947
7.6838419210,0.0287015027
7.6938469235,0.0193606929
7.7038519260,0.0136606061
7.7138569285,0.0110537901
7.7238619310,0.0109114807
7.7338669335,0.0125416973
7.7438719360,0.0152073375
7.7538769385,0.0181445374
7.7638819410,0.0205783592
7.7738869435,0.0217422956
7.7838919460,0.0208937513
7.7938969485,0.0173307495
7.8039019510,0.0104063381
7.8139069535,-0.0004531330
7.8239119560,-0.0157253286
7.8339169585,-0.0357607468
7.8439219610,-0.0607407406
7.8539269635,-0.0906248777
7.8639319660,-0.1250916864
7.8739369685,-0.1634814239
7.8839419710,-0.2047537132
7.8939469735,-0.2474764291
7.9039519760,-0.2898597691
7.9139569785,-0.3298465656
7.9239619810,-0.3652589755
7.9339669835,-0.3939901334
7.9439719860,-0.4142170228
7.9539769885,-0.4246023861
7.9639819910,-0.4244517067
7.9739869935,-0.4137971733
7.9839919960,-0.3933932269
7.9939969985,-0.3646247166
8.0040020010,-0.3293447957
8.0140070035,-0.2896715508
8.0240120060,-0.2477772393
8.0340170085,-0.2057011777
8.0440220110,-0.1652090918
8.0540270135,-0.1277079556
8.0640320160,-0.0942156826
8.0740370185,-0.0653746688
8.0840420210,-0.0414942323
8.0940470235,-0.0226066312
8.1040520260,-0.0085243023
8.1140570285,0.0011097222
8.1240620310,0.0067817283
8.1340670335,0.0090773619
8.1440720360,0.0086592652
8.1540770385,0.0062497963
8.1640820410,0.0026139782
8.1740870435,-0.0014572669
8.1840920460,-0.0051653096
8.1940970485,-0.0077206440
8.2041020510,-0.0083627077
8.2141070535,-0.0063739556
8.2241120560,-0.0010974816
8.2341170585,0.0080461152
8.2441220610,0.0215371095
8.2541270635,0.0397278372
8.2641320660,0.0628042290
8.2741370685,0.0907375943
8.2841420710,0.1232302225
8.2941470735,0.1596626511
8.3041520760,0.1990543220
8.3141570785,0.2400528874
8.3241620810,0.2809649803
8.3341670835,0.3198390741
8.3441720860,0.3546010775
8.3541770885,0.3832324954
8.3641820910,0.4039708518
8.3741870935,0.4154998331
8.3841920960,0.4171012906
8.3941970985,0.4087392527
8.4042021011,0.3910615664
8.4142071036,0.3653198952
8.4242121061,0.3332205360
8.4342171086,0.2967370761
8.4442221111,0.2579116347
8.4542271136,0.2186779357
8.4642321161,0.1807255848
8.4742371186,0.1454152083
8.4842421211,0.1137445411
8.4942471236,0.0863556795
8.5042521261,0.0635700699
8.5142571286,0.0454373023
8.5242621311,0.0317864145
8.5342671336,0.0222722556
8.5442721361,0.0164135288
8.5542771386,0.0136225134
8.5642821411,0.0132282901
8.5742871436,0.0144967673
8.5842921461,0.0166477778
8.5942971486,0.0188744367
8.6043021511,0.0203612954
8.6143071536,0.0203029786
8.6243121561,0.0179211204
8.6343171586,0.0124812531
8.6443221611,0.0033111438
8.6543271636,-0.0101789982
8.6643321661,-0.0284678345
8.6743371686,-0.0518849259
8.6843421711,-0.0805606178
8.6943471736,-0.1143654467
8.7043521761,-0.1528448719
8.7143571786,-0.1951602249
8.7243621811,-0.2400516097
8.7343671836,-0.2858393470
8.7443721861,-0.3304797520
8.7543771886,-0.3716830455
8.7643821911,-0.4070900815
8.7743871936,-0.4344908936
8.7843921961,-0.4520557236
8.7943971986,-0.4585422634
8.8044022011,-0.4534436046
8.8144072036,-0.4370503848
8.8244122061,-0.4104159108
8.8344172086,-0.3752308970
8.8444222111,-0.3336305621
8.8544272136,-0.2879678488
8.8644322161,-0.2405883817
8.8744372186,-0.1936397005
8.8844422211,-0.1489350863
8.8944472236,-0.1078789191
8.9044522261,-0.0714495791
8.9144572286,-0.0402262291
8.9244622311,-0.0144425234
8.9344672336,0.0059490832
8.9444722361,0.0212149751
8.9544772386,0.0317875858
8.9644822411,0.0382249271
8.9744872436,0.0411813819
8.9844922461,0.0413864051
8.9944972486,0.0396283599
9.0045022511,0.0367370138
9.0145072536,0.0335673637
9.0245122561,0.0309794576
9.0345172586,0.0298182094
9.0445222611,0.0308923076
9.0545272636,0.0349540989
9.0645322661,0.0426764849
9.0745372686,0.0546287143
9.0845422711,0.0712464834
9.0945472736,0.0927944294
9.1045522761,0.1193198401
9.1145572786,0.1505996080
9.1245622811,0.1860864599
9.1345672836,0.2248646753
9.1445722861,0.2656295069
9.1545772886,0.3067043138
9.1645822911,0.3461079162
9.1745872936,0.3816767898
9.1845922961,0.4112367155
9.1945972986,0.4328064395
9.2046023012,0.4448061612
9.2146073037,0.4462383882
9.2246123062,0.4368102275
9.2346173087,0.4169745873
9.2446223112,0.3878828412
9.2546273137,0.3512539529
9.2646323162,0.3091858090
9.2746373187,0.2639389482
9.2846423212,0.2177257461
9.2946473237,0.1725369442
9.3046523262,0.1300221243
9.3146573287,0.0914288568
9.3246623312,0.0575959567
9.3346673337,0.0289859119
9.3446723362,0.0057402412
9.3546773387,-0.0122577437
9.3646823412,-0.0253241252
9.3746873437,-0.0339258133
9.3846923462,-0.0386440787
9.3946973487,-0.0401484776
9.4047023512,-0.0391774749
9.4147073537,-0.0365238075
9.4247123562,-0.0330175647
9.4347173587,-0.0295098524
9.4447223612,-0.0268525825
9.4547273637,-0.0258801046
9.4647323662,-0.0273879842
9.4747373687,-0.0321128827
9.4847423712,-0.0407116802
9.4947473737,-0.0537359503
9.5047523762,-0.0716009979
9.5147573787,-0.0945461794
9.5247623812,-0.1225857595
9.5347673837,-0.1554529215
9.5447723862,-0.1925438429
9.5547773887,-0.2328728982
9.5647823912,-0.2750544746
9.5747873937,-0.3173255088
